Cluster Number, Weight Method, Reference Weight (factor 2), File Weight, Function Weight, Distance Function, Closest Centroids Init, SVD factors, lsi method, Precision, Recall, Fmeasure, AdjustedPrecision, AverageClusterPrecision, AverageClusterRecall, AverageClusterAdjustedPrecision, MojoFM, SilhuetteIndex, NonExtremityClusterDistributionL5U100, IntraSimilarityReg1.0, IntraSimilarityReg2.0, IntraSimilarityReg3.0, IntraSimilarityReg4.0, IntraSimilarityReg5.0, IntraInterDistanceIntra1.0Inter1.0, AverageClusterIntraInterDistanceIntra1.0Inter1.0, Time Taken(ms), 
45, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5689571, 0.31228164, 0.4032389, 0.65330374, 0.36814165, 0.2689099, 0.49286407, 55.202312, -0.0055787754, 0.9288703, 0.49682415, 0.2673392, 0.14965719, 0.087472774, 0.053439215, -0.27476212, -0.32617223, 129, 
46, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.57488877, 0.3125504, 0.40494433, 0.6539862, 0.36215466, 0.24503312, 0.47795287, 54.768787, -0.0069501596, 0.9372385, 0.49514657, 0.26416698, 0.14595625, 0.08384746, 0.05019687, -0.27752295, -0.322962, 95, 
47, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.57960826, 0.3101317, 0.40406165, 0.6589129, 0.37280858, 0.24021542, 0.49026453, 54.768787, -0.006848863, 0.9330544, 0.49868745, 0.26737273, 0.14819573, 0.08522292, 0.050964337, -0.2806376, -0.32864687, 117, 
48, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5819061, 0.30739945, 0.40228605, 0.658363, 0.3697857, 0.23549023, 0.48797706, 54.33526, -0.0067210426, 0.9260809, 0.50170964, 0.27103835, 0.15178128, 0.088412665, 0.053655192, -0.28270543, -0.33194056, 120, 
49, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.59273636, 0.30775777, 0.40515363, 0.669712, 0.37975156, 0.23383144, 0.5027445, 55.92486, -0.0054489286, 0.9260809, 0.5085385, 0.27886465, 0.15895353, 0.0945179, 0.058704905, -0.28672546, -0.34271315, 166, 
50, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5822435, 0.2831676, 0.38102698, 0.6565618, 0.37983027, 0.22808333, 0.5044711, 55.635834, -0.005645432, 0.9246862, 0.50928247, 0.27920014, 0.15896833, 0.09435338, 0.0584659, -0.2983686, -0.34280547, 169, 
51, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5949295, 0.28168952, 0.38234493, 0.6597352, 0.380536, 0.22746824, 0.50213987, 55.92486, -0.0068087084, 0.9191074, 0.5069745, 0.27654672, 0.15676892, 0.09272083, 0.05730895, -0.3014338, -0.33678806, 145, 
52, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.60025835, 0.2705814, 0.3730164, 0.65879405, 0.37250012, 0.20793389, 0.49502894, 55.49133, -0.006620149, 0.9177127, 0.50436646, 0.27348965, 0.15419254, 0.09079124, 0.055940304, -0.31078747, -0.33035702, 161, 
53, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5916609, 0.2675804, 0.36850384, 0.6553521, 0.39341205, 0.20941553, 0.51553106, 55.635834, -0.0069598085, 0.9107392, 0.50854194, 0.27753347, 0.15720119, 0.09277566, 0.05714974, -0.31055188, -0.33781347, 165, 
54, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5953728, 0.26395234, 0.36575222, 0.6552403, 0.3874449, 0.2072034, 0.5122278, 55.346825, -0.007029257, 0.9107392, 0.5065988, 0.27517593, 0.15517168, 0.0912273, 0.056032017, -0.31514084, -0.3330157, 168, 
55, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5375314, 0.21105437, 0.30310047, 0.6042478, 0.38716492, 0.1889533, 0.51026696, 54.913296, -0.008824751, 0.91352856, 0.5082381, 0.27663717, 0.156197, 0.091855295, 0.056371454, -0.3189716, -0.33468464, 158, 
56, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.54084766, 0.21320434, 0.30584383, 0.6066855, 0.3792489, 0.18894807, 0.49900323, 54.62428, -0.008702788, 0.9093445, 0.5114457, 0.2804785, 0.15986066, 0.09504127, 0.059011165, -0.31987295, -0.33853832, 130, 
57, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5293691, 0.19618382, 0.2862745, 0.59883666, 0.38763055, 0.18624689, 0.5059438, 54.62428, -0.008959224, 0.9093445, 0.51140803, 0.28018144, 0.15948595, 0.09466956, 0.058675975, -0.32990745, -0.33740553, 127, 
58, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5362563, 0.19940875, 0.29071435, 0.60609454, 0.37906986, 0.18488562, 0.5019037, 54.913296, -0.00843252, 0.9009763, 0.5049473, 0.27757686, 0.15831505, 0.09403324, 0.05825322, -0.3288163, -0.35339215, 150, 
59, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5167965, 0.18122369, 0.26834688, 0.590545, 0.37948835, 0.18067382, 0.49646324, 54.190754, -0.008921666, 0.9079498, 0.5051103, 0.27732268, 0.15788795, 0.0935773, 0.057837453, -0.33672804, -0.35232902, 131, 
60, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5162827, 0.17965601, 0.2665559, 0.59017265, 0.39675125, 0.1807428, 0.512288, 54.62428, -0.009016403, 0.9121339, 0.50697464, 0.2788652, 0.1588902, 0.094138995, 0.05810578, -0.3385117, -0.35485563, 135, 
61, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5161623, 0.17952164, 0.26639196, 0.59009045, 0.38860777, 0.18073101, 0.5022505, 54.479767, -0.009138014, 0.9121339, 0.5008775, 0.2771643, 0.1590873, 0.09503524, 0.05915151, -0.33863133, -0.3685063, 142, 
62, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5274795, 0.18485174, 0.2737645, 0.598256, 0.39749667, 0.1766669, 0.51282156, 55.635834, -0.007743886, 0.9121339, 0.50642926, 0.28295013, 0.16384014, 0.09858991, 0.061689522, -0.34088993, -0.37713933, 160, 
63, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5281086, 0.18471737, 0.2737017, 0.6003866, 0.39164886, 0.17695083, 0.50873506, 55.635834, -0.007879774, 0.90516037, 0.5062375, 0.28246993, 0.16334948, 0.09816063, 0.06133205, -0.3417666, -0.3749737, 141, 
64, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.51875174, 0.16975723, 0.25580454, 0.59499425, 0.39903566, 0.17461872, 0.5140802, 55.49133, -0.007947888, 0.90516037, 0.50600404, 0.28182787, 0.16265081, 0.09753848, 0.060822427, -0.34931675, -0.37277576, 165, 
65, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5156691, 0.16362089, 0.24841891, 0.5988788, 0.40644228, 0.17478803, 0.5246152, 55.49133, -0.008136817, 0.9037657, 0.5045419, 0.279421, 0.16010156, 0.095225126, 0.05888314, -0.35450083, -0.3691519, 167, 
66, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.52299756, 0.16348651, 0.24910423, 0.6052911, 0.4070399, 0.17381264, 0.5245982, 55.92486, -0.008351384, 0.8967922, 0.5054573, 0.28000593, 0.16038324, 0.095302545, 0.05884469, -0.3563593, -0.3693774, 169, 
67, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5217391, 0.160172, 0.2450994, 0.6055359, 0.40487257, 0.17326559, 0.52413726, 55.92486, -0.0092341, 0.8842399, 0.50579166, 0.28000885, 0.16021745, 0.09506956, 0.05860198, -0.35900533, -0.36853865, 166, 
68, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5380641, 0.15860432, 0.24499255, 0.6293491, 0.4059723, 0.18488519, 0.5259761, 56.647396, -0.0077610756, 0.8856346, 0.5139983, 0.28958797, 0.16893448, 0.10228551, 0.0643135, -0.3663966, -0.38100985, 173, 
69, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5463917, 0.15905222, 0.24638332, 0.628955, 0.41559455, 0.19110267, 0.53811646, 57.36994, -0.0072558327, 0.8856346, 0.5150797, 0.2901112, 0.1689744, 0.1020573, 0.06398359, -0.36809665, -0.382185, 194, 
70, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.54682225, 0.15954493, 0.24701802, 0.62839705, 0.4072946, 0.19099, 0.53073543, 57.22543, -0.006807335, 0.87447697, 0.5140629, 0.2888035, 0.16783983, 0.10118125, 0.063336514, -0.36805072, -0.37912324, 156, 
71, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5552421, 0.1586939, 0.24683873, 0.63064915, 0.40047932, 0.19199573, 0.5256736, 57.36994, -0.0077473116, 0.8772664, 0.50651604, 0.2844095, 0.1652204, 0.09958147, 0.06233433, -0.37028432, -0.38685128, 177, 
72, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.55433744, 0.1562752, 0.24381553, 0.63078684, 0.40819684, 0.19161187, 0.5317575, 57.22543, -0.008055716, 0.8730823, 0.50628424, 0.28379807, 0.1645675, 0.09900752, 0.061868224, -0.37225255, -0.38480058, 180, 
73, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5689281, 0.1645167, 0.25522897, 0.64056754, 0.41859084, 0.19224685, 0.54298985, 57.36994, -0.007154898, 0.87447697, 0.5078496, 0.2851839, 0.1655755, 0.099661276, 0.062253542, -0.38352308, -0.38637605, 125, 
74, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.56969506, 0.16402401, 0.2547124, 0.64081687, 0.42026788, 0.19208547, 0.5401988, 57.36994, -0.0069578076, 0.8716876, 0.5131042, 0.29130727, 0.17118274, 0.10431403, 0.06591992, -0.38468042, -0.39356545, 131, 
75, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5713386, 0.16250113, 0.2530339, 0.6427671, 0.41897428, 0.19158542, 0.537297, 57.22543, -0.009586821, 0.86750346, 0.5140272, 0.29195082, 0.17154367, 0.104467936, 0.065944456, -0.3852587, -0.3937591, 132, 
76, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.57239383, 0.15936576, 0.24931678, 0.6426269, 0.42700487, 0.18519972, 0.5434594, 57.22543, -0.00993259, 0.86750346, 0.5162423, 0.2941842, 0.17336957, 0.10582348, 0.06689479, -0.38599944, -0.39626136, 135, 
77, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.56725144, 0.15640956, 0.24520749, 0.6394981, 0.42336062, 0.18315932, 0.5399163, 57.080925, -0.010258034, 0.8647141, 0.5157476, 0.29348528, 0.17277092, 0.105366595, 0.066554725, -0.38771042, -0.39380524, 136, 
78, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5747296, 0.15708143, 0.24672857, 0.64525545, 0.41744566, 0.18600741, 0.5426917, 57.080925, -0.010021607, 0.86052996, 0.51590055, 0.29333228, 0.17249957, 0.10506994, 0.06627643, -0.3910848, -0.39268392, 155, 
79, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.575211, 0.15569292, 0.24505623, 0.6479946, 0.42091694, 0.18642677, 0.5464481, 57.36994, -0.0117319655, 0.85216177, 0.5163492, 0.2933821, 0.17231324, 0.1047887, 0.06598475, -0.3929632, -0.39251494, 156, 
80, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5756873, 0.15569292, 0.24509941, 0.6485312, 0.4169055, 0.18642677, 0.5407287, 57.36994, -0.011715543, 0.8437936, 0.5104555, 0.2902889, 0.17060043, 0.103780314, 0.06535323, -0.39322978, -0.40086147, 162, 
81, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5708793, 0.15296067, 0.24127455, 0.64521897, 0.41021365, 0.18263923, 0.5335213, 56.93642, -0.011762588, 0.8507671, 0.50321233, 0.28575146, 0.16776921, 0.10200874, 0.06423534, -0.39317238, -0.40598172, 165, 
82, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5706604, 0.15210965, 0.24019521, 0.6453873, 0.4100884, 0.18250416, 0.5319185, 56.79191, -0.011139792, 0.8396095, 0.5034768, 0.28561088, 0.16746402, 0.10166831, 0.063920006, -0.39469746, -0.40492925, 168, 
83, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.57159746, 0.15161695, 0.23966298, 0.64513665, 0.40378022, 0.18235618, 0.5269781, 56.50289, -0.011219133, 0.83682007, 0.50535893, 0.28742975, 0.1689319, 0.10275371, 0.064680815, -0.39593965, -0.40656593, 168, 
84, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5809491, 0.15188569, 0.2408124, 0.65421456, 0.41199937, 0.18120587, 0.5354163, 56.358383, -0.008628582, 0.8437936, 0.50529534, 0.28706327, 0.1685222, 0.10238201, 0.06436709, -0.39809424, -0.40473664, 258, 
85, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.58049536, 0.15116905, 0.23987207, 0.6524566, 0.4137456, 0.1765819, 0.5383021, 56.213875, -0.010251364, 0.832636, 0.50495195, 0.28640428, 0.16788888, 0.10186461, 0.06396942, -0.39712593, -0.40235868, 167, 
86, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5800416, 0.14995968, 0.23830877, 0.6525271, 0.41894984, 0.17638998, 0.54240096, 56.069363, -0.010471365, 0.818689, 0.5051548, 0.28626758, 0.16762842, 0.101583906, 0.06371276, -0.39826035, -0.4011451, 169, 
87, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5800971, 0.14987011, 0.23820034, 0.6528178, 0.41351697, 0.17637576, 0.5384849, 55.92486, -0.010803849, 0.818689, 0.5005181, 0.28431004, 0.16684788, 0.10129719, 0.06361821, -0.39816046, -0.40977597, 180, 
88, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.56632656, 0.1392099, 0.22348458, 0.64439815, 0.42340752, 0.17908686, 0.54687923, 56.213875, -0.010718286, 0.81450486, 0.49615565, 0.28240055, 0.16594626, 0.100815915, 0.06332142, -0.4011455, -0.41877115, 292, 
89, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5699164, 0.13746305, 0.2215005, 0.64719075, 0.4251856, 0.1723147, 0.54822797, 56.213875, -0.011011609, 0.8089261, 0.49854916, 0.2848852, 0.1681066, 0.102553196, 0.064661525, -0.4006745, -0.4207685, 290, 
90, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.57236844, 0.13638806, 0.22028503, 0.65058684, 0.43157294, 0.17068785, 0.5537415, 56.358383, -0.010787347, 0.8089261, 0.50077784, 0.28682578, 0.16946973, 0.103407, 0.06515106, -0.40592843, -0.42334896, 292, 
91, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.57290685, 0.13638806, 0.22032487, 0.65119886, 0.43049335, 0.17068785, 0.5513195, 56.358383, -0.01034542, 0.80055785, 0.49554858, 0.28391558, 0.16776755, 0.10236497, 0.06448719, -0.40631127, -0.43001005, 305, 
92, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5747105, 0.13558184, 0.21940348, 0.6509057, 0.4235313, 0.16801448, 0.54801446, 56.213875, -0.011123121, 0.7866109, 0.49485564, 0.28276482, 0.16668403, 0.10149656, 0.06383879, -0.4075558, -0.42671904, 308, 
93, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.57341987, 0.13450685, 0.2179008, 0.65005165, 0.42830592, 0.16784388, 0.5514787, 56.069363, -0.010935303, 0.78382146, 0.49512777, 0.2826215, 0.16638695, 0.101174414, 0.06354697, -0.40869543, -0.42535138, 309, 
94, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.57628745, 0.1343277, 0.2178714, 0.6518421, 0.42336208, 0.16799316, 0.54799694, 55.92486, -0.010837307, 0.7810321, 0.4975412, 0.28556606, 0.16951983, 0.104321405, 0.066610485, -0.4104173, -0.42722043, 312, 
95, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5765818, 0.13387978, 0.2173028, 0.651399, 0.42115214, 0.16792206, 0.545384, 55.78035, -0.010684008, 0.77684796, 0.49834594, 0.28602105, 0.16971526, 0.10435495, 0.06655591, -0.41138884, -0.42694458, 318, 
96, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.57788074, 0.13410373, 0.21769004, 0.65101683, 0.4231186, 0.16653894, 0.54030544, 56.213875, -0.011074253, 0.7740586, 0.4951788, 0.28509876, 0.16951965, 0.10433888, 0.06654824, -0.41127476, -0.43671262, 320, 
97, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5759263, 0.13437249, 0.21790451, 0.64585656, 0.42079952, 0.16302225, 0.5423293, 56.069363, -0.010664574, 0.76987445, 0.49420056, 0.28364447, 0.16817752, 0.10326478, 0.065740764, -0.4122479, -0.4329991, 324, 
98, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5762582, 0.13437249, 0.21792825, 0.6460367, 0.42160773, 0.16302225, 0.54019666, 56.069363, -0.010664574, 0.76987445, 0.49015066, 0.2819619, 0.16757292, 0.10311918, 0.06576699, -0.4123553, -0.44027412, 325, 
99, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5821069, 0.13464123, 0.21869771, 0.65203977, 0.4150422, 0.16306809, 0.5336691, 55.92486, -0.011990467, 0.7740586, 0.49130893, 0.28282255, 0.1681377, 0.10345401, 0.06594279, -0.41305628, -0.44031334, 331, 
100, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5949861, 0.1435098, 0.23124391, 0.6690412, 0.4291721, 0.1670716, 0.5465183, 56.50289, -0.011490088, 0.7642957, 0.49191526, 0.28308517, 0.16821307, 0.103432894, 0.06587641, -0.41097707, -0.43967777, 228, 
101, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.59338415, 0.14301711, 0.23048328, 0.6680395, 0.43240482, 0.16715278, 0.5499974, 56.50289, -0.011837944, 0.7573222, 0.48780614, 0.28115857, 0.16730532, 0.102992296, 0.065646105, -0.41087532, -0.44630066, 232, 
102, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5950075, 0.1430619, 0.23066369, 0.6698436, 0.44070268, 0.1671567, 0.56011325, 56.647396, -0.011892328, 0.7559275, 0.48970485, 0.28286576, 0.16861658, 0.10392421, 0.066277005, -0.41140828, -0.44778678, 234, 
103, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.59548676, 0.14301711, 0.23064144, 0.6696606, 0.43707123, 0.16712855, 0.5547061, 56.647396, -0.01191101, 0.75453275, 0.48543766, 0.28070793, 0.16751279, 0.10334506, 0.065958515, -0.41163605, -0.45373556, 230, 
104, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5947664, 0.1425244, 0.22994652, 0.6691066, 0.43274534, 0.16705036, 0.5492491, 56.50289, -0.0115306955, 0.75313807, 0.48159134, 0.27891195, 0.16664849, 0.102900855, 0.06570433, -0.41213855, -0.46006727, 239, 
105, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.591213, 0.1386276, 0.22459273, 0.6669953, 0.4264969, 0.1667086, 0.54183674, 56.358383, -0.011487438, 0.75453275, 0.47862247, 0.2780717, 0.16659877, 0.103083946, 0.06590775, -0.41469663, -0.46769315, 268, 
106, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5912827, 0.13853803, 0.22448018, 0.6671867, 0.42121547, 0.16517603, 0.5357817, 56.213875, -0.011454266, 0.75453275, 0.47515017, 0.27667838, 0.16611816, 0.10297426, 0.065927476, -0.4149751, -0.4742585, 270, 
107, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.590613, 0.13809012, 0.22384374, 0.66667694, 0.4171373, 0.16510496, 0.5306328, 56.069363, -0.011380472, 0.75313807, 0.47088864, 0.27427834, 0.16471009, 0.10211173, 0.06537604, -0.41563994, -0.47928673, 274, 
108, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5894676, 0.13737346, 0.22281957, 0.665716, 0.41851553, 0.16504209, 0.53092057, 55.92486, -0.011711966, 0.75453275, 0.4746938, 0.27907413, 0.16983916, 0.107225835, 0.070290856, -0.41596934, -0.4823268, 282, 
109, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5886359, 0.13549225, 0.22028035, 0.66435486, 0.41570166, 0.16470146, 0.5268362, 55.78035, -0.011584866, 0.7559275, 0.47048408, 0.27670646, 0.16846466, 0.10639341, 0.069760524, -0.41831207, -0.48685563, 274, 
110, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5846751, 0.13499956, 0.21935156, 0.66090924, 0.4098005, 0.16407351, 0.52124184, 55.202312, -0.011117613, 0.7559275, 0.47102073, 0.2768111, 0.16839442, 0.10625784, 0.0696073, -0.41869584, -0.4852773, 288, 
111, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5692028, 0.12599659, 0.20632243, 0.64483714, 0.4044867, 0.15882593, 0.51245683, 54.768787, -0.012252031, 0.76150626, 0.47196153, 0.2773077, 0.16860904, 0.10630802, 0.069569215, -0.42160106, -0.4845681, 427, 
112, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5750563, 0.12577264, 0.20640227, 0.64824563, 0.40689683, 0.15795235, 0.5171081, 54.768787, -0.011810627, 0.7573222, 0.47245336, 0.27728146, 0.1683665, 0.10600487, 0.06927646, -0.4259112, -0.48313445, 401, 
113, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5611663, 0.11896443, 0.19631176, 0.63773006, 0.41033596, 0.15219977, 0.5198501, 54.33526, -0.012254242, 0.74616456, 0.47249985, 0.27690977, 0.16793667, 0.10562492, 0.06896657, -0.42792824, -0.48068812, 403, 
114, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5633503, 0.11869569, 0.19607843, 0.63678586, 0.41919938, 0.15092435, 0.5254254, 54.479767, -0.011168182, 0.72245467, 0.46944067, 0.27547786, 0.16714339, 0.10510467, 0.068584874, -0.43290222, -0.48722208, 411, 
115, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5655143, 0.11869569, 0.1962091, 0.63844943, 0.42101482, 0.15092435, 0.5275745, 54.479767, -0.011376633, 0.7126918, 0.47364184, 0.2808552, 0.17293859, 0.11093646, 0.07426492, -0.43333474, -0.4910645, 414, 
116, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5705059, 0.11869569, 0.19650735, 0.6440848, 0.42060184, 0.15092435, 0.52621245, 54.479767, -0.01148764, 0.70153415, 0.47462326, 0.28147075, 0.17330016, 0.111125715, 0.074340604, -0.43610173, -0.49045283, 497, 
117, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5713979, 0.11918839, 0.19723532, 0.6447872, 0.42201942, 0.152005, 0.52676076, 54.479767, -0.011532202, 0.70013946, 0.47033733, 0.27881435, 0.1716128, 0.11002479, 0.073601104, -0.43761453, -0.49422023, 415, 
118, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5789819, 0.11869569, 0.19700405, 0.649557, 0.42245358, 0.14967471, 0.5274771, 54.62428, -0.012556107, 0.6987448, 0.4753591, 0.28151023, 0.17314929, 0.110936955, 0.07415087, -0.44214115, -0.48693958, 427, 
119, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.58232576, 0.1186509, 0.19713487, 0.6523386, 0.42088705, 0.15002371, 0.52636224, 54.33526, -0.012468005, 0.69456065, 0.47704723, 0.28280023, 0.17397459, 0.11139888, 0.07436867, -0.44650435, -0.48801762, 425, 
120, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5827084, 0.11833736, 0.19672374, 0.65295285, 0.42545658, 0.14997396, 0.53017163, 54.190754, -0.013032522, 0.69316596, 0.47757345, 0.28288165, 0.17385072, 0.111195706, 0.07414835, -0.4469679, -0.4867604, 431, 
121, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5825243, 0.118247785, 0.19658946, 0.6527997, 0.42194042, 0.14995973, 0.52579004, 54.04624, -0.012770541, 0.69316596, 0.4741688, 0.28110683, 0.17285304, 0.110581554, 0.07373419, -0.4470871, -0.49172387, 428, 
122, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5839207, 0.118740484, 0.19734982, 0.6540723, 0.41039026, 0.15003793, 0.51338863, 53.901733, -0.012617829, 0.69456065, 0.47086543, 0.27940723, 0.17191005, 0.110008016, 0.07335079, -0.44664502, -0.49676323, 435, 
123, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.59076715, 0.1186509, 0.19761282, 0.6626573, 0.4109474, 0.15009187, 0.5166864, 54.190754, -0.012044255, 0.6903766, 0.4680953, 0.2782548, 0.17140561, 0.10975097, 0.07318331, -0.44951087, -0.50244355, 437, 
